"","lat","lon","time_utc","value","name","variable","threshold","tmz_offset","time_lst"
"138",3.875,33.875,1970-01-01 00:00:00,0.0301914662122726,"imerg","mean","0.1",2,1970-01-01 02:00:00
"139",3.875,34.125,1970-01-01 00:00:00,0.0337960422039032,"imerg","mean","0.1",2,1970-01-01 02:00:00
"140",3.875,34.375,1970-01-01 00:00:00,0.0374608561396599,"imerg","mean","0.1",2,1970-01-01 02:00:00
"141",3.875,34.625,1970-01-01 00:00:00,0.0419658534228802,"imerg","mean","0.1",2,1970-01-01 02:00:00
"142",3.875,34.875,1970-01-01 00:00:00,0.0434345155954361,"imerg","mean","0.1",2,1970-01-01 02:00:00
"143",3.875,35.125,1970-01-01 00:00:00,0.0438893958926201,"imerg","mean","0.1",2,1970-01-01 02:00:00
"144",3.875,35.375,1970-01-01 00:00:00,0.0493473000824451,"imerg","mean","0.1",2,1970-01-01 02:00:00
"145",3.875,35.625,1970-01-01 00:00:00,0.0601252429187298,"imerg","mean","0.1",2,1970-01-01 02:00:00
"146",3.875,35.875,1970-01-01 00:00:00,0.0664968192577362,"imerg","mean","0.1",2,1970-01-01 02:00:00
"147",3.875,36.125,1970-01-01 00:00:00,0.0665367841720581,"imerg","mean","0.1",2,1970-01-01 02:00:00
"148",3.875,36.375,1970-01-01 00:00:00,0.0549003966152668,"imerg","mean","0.1",2,1970-01-01 02:00:00
"149",3.875,36.625,1970-01-01 00:00:00,0.0427733287215233,"imerg","mean","0.1",2,1970-01-01 02:00:00
"150",3.875,36.875,1970-01-01 00:00:00,0.0288717672228813,"imerg","mean","0.1",2,1970-01-01 02:00:00
"151",3.875,37.125,1970-01-01 00:00:00,0.0254378523677588,"imerg","mean","0.1",2,1970-01-01 02:00:00
"152",3.875,37.375,1970-01-01 00:00:00,0.0254200268536806,"imerg","mean","0.1",2,1970-01-01 02:00:00
"153",3.875,37.625,1970-01-01 00:00:00,0.0303960517048836,"imerg","mean","0.1",3,1970-01-01 03:00:00
